sex,group_age,race,charlson,visits,in_group,svi_group,vax_status,year,PCR_results,count
FEMALE,40+ years,Other,Score: 1+,0 visits,Uninsured,0.5+,Full Primary Series,2022,Positive,6
FEMALE,40+ years,Other,Score: 1+,0 visits,Uninsured,0.5+,Unvaccinated,2021,Negative,249
FEMALE,40+ years,Other,Score: 1+,0 visits,Uninsured,0.5+,Unvaccinated,2021,Positive,<5
FEMALE,40+ years,Other,Score: 1+,0 visits,Uninsured,0.5+,Unvaccinated,2022,Negative,95
FEMALE,40+ years,Other,Score: 1+,0 visits,Uninsured,0.5+,Unvaccinated,2022,Positive,15
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,1 Dose mRNA,2021,Negative,61
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,1 Dose mRNA,2021,Positive,<5
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,1 Dose mRNA,2022,Negative,12
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,1 Dose mRNA,2022,Positive,6
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Booster Dose,2021,Negative,58
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Booster Dose,2022,Negative,31
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Booster Dose,2022,Positive,<5
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Full Primary Series,2021,Negative,310
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Full Primary Series,2021,Positive,11
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Full Primary Series,2022,Negative,80
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Full Primary Series,2022,Positive,28
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2021,Negative,219
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2021,Positive,7
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2022,Negative,43
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2022,Positive,10
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,1 Dose mRNA,2021,Negative,148
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,1 Dose mRNA,2021,Positive,<5
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,1 Dose mRNA,2022,Negative,82
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,1 Dose mRNA,2022,Positive,22
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Booster Dose,2021,Negative,229
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Booster Dose,2021,Positive,12
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Booster Dose,2022,Negative,257
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Booster Dose,2022,Positive,30
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2021,Negative,781
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2021,Positive,40
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2022,Negative,405
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2022,Positive,93
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2021,Negative,430
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2021,Positive,15
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2022,Negative,165
FEMALE,40+ years,Other,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2022,Positive,43
FEMALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,<0.5,Full Primary Series,2021,Negative,<5
FEMALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,<0.5,Unvaccinated,2021,Negative,<5
FEMALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,<0.5,Unvaccinated,2022,Negative,<5
FEMALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,<0.5,Unvaccinated,2022,Positive,<5
FEMALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,1 Dose mRNA,2021,Negative,<5
FEMALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,1 Dose mRNA,2022,Negative,<5
FEMALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,1 Dose mRNA,2022,Positive,<5
FEMALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Booster Dose,2021,Negative,<5
FEMALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Booster Dose,2022,Negative,12
FEMALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Full Primary Series,2021,Negative,16
FEMALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Full Primary Series,2021,Positive,<5
FEMALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Full Primary Series,2022,Negative,11
FEMALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Full Primary Series,2022,Positive,<5
FEMALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Unvaccinated,2021,Negative,7
FEMALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Unvaccinated,2022,Negative,<5
FEMALE,40+ years,Other,Score: 1+,1+ visits,Uninsured,0.5+,Unvaccinated,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,1 Dose mRNA,2021,Negative,229
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,1 Dose mRNA,2021,Positive,9
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,1 Dose mRNA,2022,Negative,50
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,1 Dose mRNA,2022,Positive,16
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Booster Dose,2021,Negative,69
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Booster Dose,2021,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Booster Dose,2022,Negative,33
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Booster Dose,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Full Primary Series,2021,Negative,939
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Full Primary Series,2021,Positive,37
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Full Primary Series,2022,Negative,282
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Full Primary Series,2022,Positive,75
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Unvaccinated,2021,Negative,2523
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Unvaccinated,2021,Positive,94
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Unvaccinated,2022,Negative,547
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,<0.5,Unvaccinated,2022,Positive,155
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,1 Dose mRNA,2021,Negative,279
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,1 Dose mRNA,2021,Positive,9
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,1 Dose mRNA,2022,Negative,64
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,1 Dose mRNA,2022,Positive,8
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Booster Dose,2021,Negative,72
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Booster Dose,2021,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Booster Dose,2022,Negative,54
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Booster Dose,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Full Primary Series,2021,Negative,1131
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Full Primary Series,2021,Positive,44
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Full Primary Series,2022,Negative,401
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Full Primary Series,2022,Positive,99
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Unvaccinated,2021,Negative,2861
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Unvaccinated,2021,Positive,80
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Unvaccinated,2022,Negative,596
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Insured,0.5+,Unvaccinated,2022,Positive,163
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,1 Dose mRNA,2021,Negative,14
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,1 Dose mRNA,2022,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,1 Dose mRNA,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Booster Dose,2021,Negative,9
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Booster Dose,2022,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Booster Dose,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Full Primary Series,2021,Negative,41
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Full Primary Series,2021,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Full Primary Series,2022,Negative,15
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Full Primary Series,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Unvaccinated,2021,Negative,343
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Unvaccinated,2021,Positive,10
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Unvaccinated,2022,Negative,68
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,<0.5,Unvaccinated,2022,Positive,17
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,1 Dose mRNA,2021,Negative,12
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,1 Dose mRNA,2022,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,1 Dose mRNA,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,Booster Dose,2021,Negative,7
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,Full Primary Series,2021,Negative,57
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,Full Primary Series,2021,Positive,7
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,Full Primary Series,2022,Negative,11
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,Full Primary Series,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,Unvaccinated,2021,Negative,340
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,Unvaccinated,2021,Positive,11
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,Unvaccinated,2022,Negative,75
MALE,<40 years,Non-Hispanic White,Score: 0,0 visits,Uninsured,0.5+,Unvaccinated,2022,Positive,21
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,1 Dose mRNA,2021,Negative,85
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,1 Dose mRNA,2021,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,1 Dose mRNA,2022,Negative,15
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,1 Dose mRNA,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Booster Dose,2021,Negative,22
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Booster Dose,2021,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Booster Dose,2022,Negative,28
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Booster Dose,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Full Primary Series,2021,Negative,423
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Full Primary Series,2021,Positive,15
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Full Primary Series,2022,Negative,123
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Full Primary Series,2022,Positive,31
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Unvaccinated,2021,Negative,715
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Unvaccinated,2021,Positive,23
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Unvaccinated,2022,Negative,130
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,<0.5,Unvaccinated,2022,Positive,49
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,1 Dose mRNA,2021,Negative,177
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,1 Dose mRNA,2021,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,1 Dose mRNA,2022,Negative,27
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,1 Dose mRNA,2022,Positive,6
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Booster Dose,2021,Negative,70
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Booster Dose,2022,Negative,70
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Booster Dose,2022,Positive,7
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Full Primary Series,2021,Negative,594
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Full Primary Series,2021,Positive,31
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Full Primary Series,2022,Negative,247
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Full Primary Series,2022,Positive,56
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Unvaccinated,2021,Negative,849
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Unvaccinated,2021,Positive,31
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Unvaccinated,2022,Negative,262
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Insured,0.5+,Unvaccinated,2022,Positive,75
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,<0.5,1 Dose mRNA,2021,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,<0.5,Full Primary Series,2021,Negative,17
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,<0.5,Full Primary Series,2021,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,<0.5,Full Primary Series,2022,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,<0.5,Unvaccinated,2021,Negative,30
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,<0.5,Unvaccinated,2022,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,<0.5,Unvaccinated,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,0.5+,1 Dose mRNA,2021,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,0.5+,1 Dose mRNA,2022,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,0.5+,Full Primary Series,2021,Negative,29
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,0.5+,Full Primary Series,2022,Negative,14
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,0.5+,Full Primary Series,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,0.5+,Unvaccinated,2021,Negative,34
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,0.5+,Unvaccinated,2022,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 0,1+ visits,Uninsured,0.5+,Unvaccinated,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,1 Dose mRNA,2021,Negative,12
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,1 Dose mRNA,2022,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Booster Dose,2021,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Full Primary Series,2021,Negative,20
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Full Primary Series,2022,Negative,11
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Full Primary Series,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Unvaccinated,2021,Negative,53
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Unvaccinated,2021,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Unvaccinated,2022,Negative,14
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,<0.5,Unvaccinated,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,1 Dose mRNA,2021,Negative,17
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,1 Dose mRNA,2022,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Booster Dose,2021,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Booster Dose,2022,Negative,7
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Full Primary Series,2021,Negative,47
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Full Primary Series,2021,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Full Primary Series,2022,Negative,16
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Full Primary Series,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Unvaccinated,2021,Negative,76
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Unvaccinated,2021,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Unvaccinated,2022,Negative,17
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Insured,0.5+,Unvaccinated,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,<0.5,Full Primary Series,2021,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,<0.5,Unvaccinated,2021,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,0 visits,Uninsured,0.5+,Unvaccinated,2021,Negative,7
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,1 Dose mRNA,2021,Negative,15
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,1 Dose mRNA,2021,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,1 Dose mRNA,2022,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,1 Dose mRNA,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Booster Dose,2021,Negative,11
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Booster Dose,2022,Negative,8
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Booster Dose,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Full Primary Series,2021,Negative,100
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Full Primary Series,2022,Negative,47
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Full Primary Series,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2021,Negative,139
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2021,Positive,6
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2022,Negative,29
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,<0.5,Unvaccinated,2022,Positive,10
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,1 Dose mRNA,2021,Negative,30
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,1 Dose mRNA,2022,Negative,11
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Booster Dose,2021,Negative,20
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Booster Dose,2021,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Booster Dose,2022,Negative,13
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Booster Dose,2022,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2021,Negative,161
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2021,Positive,8
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2022,Negative,57
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Full Primary Series,2022,Positive,14
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2021,Negative,185
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2021,Positive,6
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2022,Negative,42
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Insured,0.5+,Unvaccinated,2022,Positive,19
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Uninsured,<0.5,Unvaccinated,2021,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Uninsured,<0.5,Unvaccinated,2021,Positive,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Uninsured,<0.5,Unvaccinated,2022,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Uninsured,0.5+,1 Dose mRNA,2021,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Uninsured,0.5+,Booster Dose,2022,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Uninsured,0.5+,Full Primary Series,2021,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Uninsured,0.5+,Unvaccinated,2021,Negative,<5
MALE,<40 years,Non-Hispanic White,Score: 1+,1+ visits,Uninsured,0.5+,Unvaccinated,2022,Negative,<5
MALE,<40 years,Other,Score: 0,0 visits,Insured,<0.5,1 Dose mRNA,2021,Negative,111
MALE,<40 years,Other,Score: 0,0 visits,Insured,<0.5,1 Dose mRNA,2021,Positive,<5
MALE,<40 years,Other,Score: 0,0 visits,Insured,<0.5,1 Dose mRNA,2022,Negative,27
MALE,<40 years,Other,Score: 0,0 visits,Insured,<0.5,1 Dose mRNA,2022,Positive,7
MALE,<40 years,Other,Score: 0,0 visits,Insured,<0.5,Booster Dose,2021,Negative,14
MALE,<40 years,Other,Score: 0,0 visits,Insured,<0.5,Booster Dose,2022,Negative,19
MALE,<40 years,Other,Score: 0,0 visits,Insured,<0.5,Booster Dose,2022,Positive,<5
MALE,<40 years,Other,Score: 0,0 visits,Insured,<0.5,Full Primary Series,2021,Negative,374
MALE,<40 years,Other,Score: 0,0 visits,Insured,<0.5,Full Primary Series,2021,Positive,16
MALE,<40 years,Other,Score: 0,0 visits,Insured,<0.5,Full Primary Series,2022,Negative,100
MALE,<40 years,Other,Score: 0,0 visits,Insured,<0.5,Full Primary Series,2022,Positive,28
MALE,<40 years,Other,Score: 0,0 visits,Insured,<0.5,Unvaccinated,2021,Negative,1662
MALE,<40 years,Other,Score: 0,0 visits,Insured,<0.5,Unvaccinated,2021,Positive,68
MALE,<40 years,Other,Score: 0,0 visits,Insured,<0.5,Unvaccinated,2022,Negative,409
MALE,<40 years,Other,Score: 0,0 visits,Insured,<0.5,Unvaccinated,2022,Positive,160
MALE,<40 years,Other,Score: 0,0 visits,Insured,0.5+,1 Dose mRNA,2021,Negative,130
MALE,<40 years,Other,Score: 0,0 visits,Insured,0.5+,1 Dose mRNA,2021,Positive,<5
MALE,<40 years,Other,Score: 0,0 visits,Insured,0.5+,1 Dose mRNA,2022,Negative,41
MALE,<40 years,Other,Score: 0,0 visits,Insured,0.5+,1 Dose mRNA,2022,Positive,17
MALE,<40 years,Other,Score: 0,0 visits,Insured,0.5+,Booster Dose,2021,Negative,34
MALE,<40 years,Other,Score: 0,0 visits,Insured,0.5+,Booster Dose,2021,Positive,<5
MALE,<40 years,Other,Score: 0,0 visits,Insured,0.5+,Booster Dose,2022,Negative,26
MALE,<40 years,Other,Score: 0,0 visits,Insured,0.5+,Booster Dose,2022,Positive,<5
MALE,<40 years,Other,Score: 0,0 visits,Insured,0.5+,Full Primary Series,2021,Negative,484
MALE,<40 years,Other,Score: 0,0 visits,Insured,0.5+,Full Primary Series,2021,Positive,53
MALE,<40 years,Other,Score: 0,0 visits,Insured,0.5+,Full Primary Series,2022,Negative,199
MALE,<40 years,Other,Score: 0,0 visits,Insured,0.5+,Full Primary Series,2022,Positive,71
MALE,<40 years,Other,Score: 0,0 visits,Insured,0.5+,Unvaccinated,2021,Negative,1888
MALE,<40 years,Other,Score: 0,0 visits,Insured,0.5+,Unvaccinated,2021,Positive,82
MALE,<40 years,Other,Score: 0,0 visits,Insured,0.5+,Unvaccinated,2022,Negative,582
MALE,<40 years,Other,Score: 0,0 visits,Insured,0.5+,Unvaccinated,2022,Positive,175
